"ID","Language","Subscription.Type","Subscription.Event.Type","Purchase.Store","Purchase.Amount","Currency","Subscription.Start.Date","Subscription.Expiration","Demo.User","Free.Trial.User","Auto.Renew","Country","User.Type","Lead.Platform","Email.Subscriber","Push.Notifications","Send.Count","Open.Count","Click.Count","Unique.Open.Count","Unique.Click.Count","ExchangeRateToUSD","AmountInUSD","US_Canada","Other","Europe","Web.Purchase","App.Purchase","valueCust","OpenSendRatio","IsConsumer","IsOther","IsPOR","IsEBR","IsESP","IsKOR","IsENG","IsDEU","IsFRA","IsGLE","IsALL","IsSVE","IsITA","IsJPN","IsRUS","IsESC","IsFAR","IsGRK","IsARA","IsPOL","IsCHI","IsTUR","IsNED","IsVIE","IsHEB","IsTGL","IsHIN","IsDAR","IsLAT","IsKIS","IsURD","IsIND","IsPAS"
19957,"ESP",0,0,"Web",79,"USD","3/2/2019","3/2/2020",1,0,0,"US/Canada","Consumer","App",0,1,25,0,0,0,0,1,79,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19958,"ALL",1,0,"Web",199,"USD","1/23/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,80,51,18,26,5,1,199,1,0,0,1,0,1,0.6375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19959,"ALL",1,0,"Web",189,"USD","3/2/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,77,10,9,2,1,1,189,1,0,0,1,0,1,0.12987012987013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19961,"ESP",0,0,"Web",0,"USD","1/31/2019","4/30/2019",1,0,0,"US/Canada","Consumer","App",1,1,177,4,0,3,0,1,0,1,0,0,1,0,0,0.0225988700564972,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19962,"ESP",0,0,"Web",79,"USD","4/25/2019","1/25/2020",1,0,0,"US/Canada","Consumer","Web",0,1,67,6,0,4,0,1,79,1,0,0,1,0,0,0.0895522388059701,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19963,"DEU",0,0,"Web",35.97,"USD","3/16/2020","6/27/2020",0,1,1,"US/Canada","Consumer","Web",1,1,132,131,125,9,6,1,35.97,1,0,0,1,0,1,0.992424242424242,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19967,"RUS",0,0,"Web",0,"USD","4/1/2019","5/3/2019",0,0,0,"US/Canada","Consumer","Web",1,1,51,1,0,1,0,1,0,1,0,0,1,0,0,0.0196078431372549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19973,"ALL",1,0,"Web",199,"USD","3/22/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,5,1,0,1,0,1,199,1,0,0,1,0,1,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19976,"ESP",0,0,"Web",38.25,"USD","11/7/2019","2/7/2020",0,0,1,"Other","Other","Unknown",0,0,8,2,2,1,1,1,38.25,0,1,0,1,0,1,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19977,"DEU",0,0,"Web",0,"USD","10/22/2018","10/22/2019",0,0,0,"Europe","Consumer","Web",1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19979,"ITA",0,0,"Web",43.52,"USD","3/13/2020","6/16/2020",0,1,1,"Europe","Consumer","Web",0,1,1,0,0,0,0,1,43.52,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19981,"ESP",0,0,"Web",35.97,"USD","3/28/2020","7/2/2020",0,1,1,"US/Canada","Consumer","Web",1,1,6,6,6,1,1,1,35.97,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19984,"ALL",1,0,"Web",208.95,"USD","3/19/2020","1/1/2099",1,0,0,"US/Canada","Consumer","App",1,1,64,13,11,4,2,1,208.95,1,0,0,1,0,1,0.203125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19989,"TGL",0,0,"Web",119,"USD","9/25/2019","9/25/2020",0,0,1,"Other","Other","Unknown",0,0,10,7,0,2,0,1,119,0,1,0,1,0,1,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19993,"SVE",0,0,"Web",8.65,"EUR","11/22/2018","11/22/2020",0,0,1,"Europe","Consumer","Web",1,1,43,14,0,7,0,1.12,9.688,0,0,1,1,0,1,0.325581395348837,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19994,"ENG",0,0,"Web",65.94,"USD","7/7/2019","1/7/2020",0,0,1,"Other","Consumer","Web",1,1,119,3,2,2,1,1,65.94,0,1,0,1,0,1,0.0252100840336134,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19996,"SVE",0,0,"Web",119,"USD","3/9/2019","9/9/2020",0,0,1,"US/Canada","Consumer","Web",0,1,31,31,28,2,1,1,119,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,"ALL",1,0,"Web",199,"USD","2/26/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,9,4,0,2,0,1,199,0,1,0,1,0,1,0.444444444444444,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20001,"ESP",0,0,"Web",79,"USD","12/18/2018","9/18/2019",0,0,0,"US/Canada","Consumer","Web",1,1,61,3,0,3,0,1,79,1,0,0,1,0,0,0.0491803278688525,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20005,"ALL",0,0,"Web",35.97,"USD","3/30/2020","6/30/2020",0,1,1,"US/Canada","Consumer","Web",1,1,27,27,12,5,1,1,35.97,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,"ALL",1,0,"Web",199,"USD","3/6/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,136,24,6,12,1,1,199,1,0,0,1,0,1,0.176470588235294,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20008,"ENG",0,0,"Web",20.87,"EUR","1/20/2019","1/20/2020",0,0,0,"Other","Other","Unknown",0,0,2,0,0,0,0,1.12,23.3744,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20009,"FRA",0,0,"Web",38.13,"USD","11/1/2018","4/15/2020",0,0,0,"US/Canada","Consumer","Web",1,1,23,9,0,5,0,1,38.13,1,0,0,1,0,0,0.391304347826087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20015,"ESP",0,0,"Web",0,"USD","6/6/2019","12/6/2019",0,0,1,"US/Canada","Consumer","Web",1,1,18,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20018,"FRA",0,0,"Web",8.29,"GBP","11/27/2018","11/27/2020",0,0,1,"Europe","Consumer","Web",1,1,66,26,0,4,0,1.31,10.8599,0,0,1,1,0,1,0.393939393939394,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20026,"ESP",0,0,"Web",0,"USD","11/6/2018","5/8/2020",0,0,0,"US/Canada","Consumer","Web",1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20027,"POR",0,0,"Web",35.97,"USD","6/19/2019","6/20/2020",0,0,1,"Other","Other","Unknown",0,0,4,1,0,1,0,1,35.97,0,1,0,1,0,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20029,"JPN",0,0,"Web",0,"USD","6/19/2019","9/19/2019",0,0,1,"US/Canada","Consumer","Web",1,1,34,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20032,"JPN",0,0,"Web",0,"USD","3/22/2019","6/22/2019",0,0,0,"US/Canada","Consumer","Web",1,1,152,1,0,1,0,1,0,1,0,0,1,0,0,0.00657894736842105,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20033,"ESP",0,0,"Web",0,"USD","6/9/2019","12/9/2019",0,0,0,"US/Canada","Consumer","Web",1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20035,"JPN",0,0,"Web",40.83,"GBP","6/27/2019","3/28/2020",1,0,0,"Europe","Consumer","Web",0,1,3,2,0,1,0,1.31,53.4873,0,0,1,1,0,0,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20039,"POL",0,0,"Web",0,"USD","1/30/2019","4/30/2019",0,0,0,"US/Canada","Consumer","Web",0,1,199,165,0,159,0,1,0,1,0,0,1,0,0,0.829145728643216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20040,"ESP",0,0,"Web",119,"USD","10/6/2019","10/6/2020",0,0,1,"Other","Other","Unknown",0,0,5,0,0,0,0,1,119,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20043,"ALL",1,0,"Web",199,"USD","3/5/2020","1/1/2099",0,1,0,"US/Canada","Consumer","Web",1,1,18,18,0,4,0,1,199,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20046,"ALL",1,0,"Web",199,"USD","3/9/2020","1/1/2099",0,0,0,"Other","Consumer","Web",0,1,4,0,0,0,0,1,199,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20049,"EBR",0,0,"Web",99,"EUR","3/28/2020","3/28/2022",0,0,0,"US/Canada","Consumer","Web",1,1,1,1,0,1,0,1.12,110.88,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20052,"EBR",0,0,"Web",65.94,"USD","8/5/2019","2/5/2020",0,0,0,"Other","Other","Unknown",0,0,27,27,13,11,4,1,65.94,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20054,"ESP",0,0,"Web",0,"USD","12/28/2018","12/28/2019",0,0,1,"US/Canada","Consumer","Web",1,1,74,19,0,17,0,1,0,1,0,0,1,0,1,0.256756756756757,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20057,"ALL",1,0,"Web",214.92,"USD","3/22/2020","1/1/2099",1,0,0,"US/Canada","Consumer","Web",1,1,198,44,13,23,4,1,214.92,1,0,0,1,0,1,0.222222222222222,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20058,"EBR",0,0,"Web",15.83,"USD","11/26/2018","12/26/2018",0,0,0,"Europe","Consumer","Web",1,1,43,1,0,1,0,1,15.83,0,0,1,1,0,0,0.0232558139534884,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20059,"ALL",1,0,"Web",199,"USD","2/23/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,70,2,1,2,1,1,199,1,0,0,1,0,1,0.0285714285714286,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060,"TGL",0,0,"Web",49,"USD","1/15/2020","7/15/2020",1,0,1,"US/Canada","Consumer","App",1,1,7,3,0,2,0,1,49,1,0,0,1,0,1,0.428571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20063,"ESP",0,0,"Web",35.97,"USD","7/13/2019","7/13/2020",0,0,1,"Other","Other","Unknown",0,0,5,2,0,1,0,1,35.97,0,1,0,1,0,1,0.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070,"FRA",0,0,"Web",39,"GBP","1/2/2020","6/27/2020",0,1,0,"Europe","Consumer","Web",1,1,78,33,18,15,9,1.31,51.09,0,0,1,1,0,0,0.423076923076923,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,"JPN",0,0,"Web",0,"USD","6/2/2019","9/2/2019",1,0,1,"US/Canada","Consumer","App",1,1,187,5,3,4,2,1,0,1,0,0,1,0,1,0.0267379679144385,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20073,"ESP",0,0,"Web",79,"USD","3/17/2019","9/17/2019",0,0,0,"US/Canada","Consumer","Web",1,1,194,26,1,25,1,1,79,1,0,0,1,0,0,0.134020618556701,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20074,"ESP",0,0,"Web",0,"USD","3/11/2019","3/11/2020",1,0,1,"US/Canada","Consumer","App",1,1,7,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20075,"FRA",0,0,"Web",38.85,"USD","8/6/2019","11/6/2019",0,0,0,"Other","Other","Unknown",0,0,37,0,0,0,0,1,38.85,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20077,"ESP",0,0,"Web",35.97,"USD","2/19/2020","5/19/2020",0,0,1,"Other","Other","Unknown",0,0,6,3,0,1,0,1,35.97,0,1,0,1,0,1,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20078,"TGL",1,0,"Web",199,"USD","2/6/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,10,0,0,0,0,1,199,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20080,"ITA",0,0,"Web",40.83,"GBP","7/3/2019","7/3/2020",0,0,1,"Other","Other","Unknown",0,0,8,8,0,2,0,1.31,53.4873,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20082,"ENG",0,0,"Web",79,"USD","7/31/2019","2/3/2020",0,1,0,"US/Canada","Consumer","Web",1,1,14,0,0,0,0,1,79,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20084,"ITA",0,0,"Web",0,"USD","2/17/2019","8/17/2019",0,0,0,"US/Canada","Consumer","Web",1,1,184,8,0,7,0,1,0,1,0,0,1,0,0,0.0434782608695652,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20089,"LAT",0,0,"Web",0,"USD","2/3/2019","1/27/2020",0,0,0,"Other","Other","Unknown",0,0,6,1,1,1,1,1,0,0,1,0,1,0,0,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20094,"FRA",0,0,"Web",38.98,"USD","3/27/2020","6/30/2020",0,1,1,"US/Canada","Consumer","Web",1,1,9,7,0,2,0,1,38.98,1,0,0,1,0,1,0.777777777777778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20095,"JPN",0,0,"Web",13.61,"GBP","10/30/2018","1/30/2019",1,0,0,"Europe","Consumer","App",1,1,19,0,0,0,0,1.31,17.8291,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20096,"ALL",1,0,"Web",129,"EUR","3/23/2020","1/1/2099",0,1,0,"Europe","Consumer","Web",1,1,22,20,13,5,3,1.12,144.48,0,0,1,1,0,1,0.909090909090909,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20098,"ESP",0,0,"Web",79,"USD","10/23/2019","4/23/2020",0,0,1,"Other","Other","Unknown",0,0,6,2,0,1,0,1,79,0,1,0,1,0,1,0.333333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,"ESP",0,0,"Web",38.25,"USD","7/17/2019","1/27/2020",0,1,0,"US/Canada","Consumer","Web",1,1,94,12,0,5,0,1,38.25,1,0,0,1,0,0,0.127659574468085,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102,"ALL",0,0,"Web",95.88,"USD","3/18/2020","3/18/2021",1,0,1,"US/Canada","Consumer","Web",1,1,17,12,10,2,1,1,95.88,1,0,0,1,0,1,0.705882352941177,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20104,"ESP",0,0,"Web",0,"USD","6/1/2019","12/4/2019",0,0,0,"US/Canada","Consumer","Web",1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,"EBR",0,0,"Web",40.83,"GBP","12/24/2019","6/24/2020",0,0,1,"Other","Other","Unknown",0,0,2,0,0,0,0,1.31,53.4873,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110,"ALL",1,0,"Web",201,"USD","2/20/2020","1/1/2099",1,0,0,"US/Canada","Consumer","App",1,1,69,45,44,2,1,1,201,1,0,0,1,0,1,0.652173913043478,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20111,"ENG",0,0,"Web",79,"USD","7/22/2019","4/25/2020",0,1,1,"Other","Consumer","Web",1,1,2,1,0,1,0,1,79,0,1,0,1,0,1,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112,"DEU",0,0,"Web",0,"USD","12/28/2018","12/28/2019",0,0,0,"US/Canada","Consumer","Web",1,1,177,2,0,2,0,1,0,1,0,0,1,0,0,0.0112994350282486,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20113,"ESP",0,0,"Web",0,"USD","2/11/2019","8/11/2019",0,0,1,"US/Canada","Consumer","Web",1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20115,"POR",0,0,"Web",8.29,"GBP","3/20/2019","3/20/2021",0,0,0,"Europe","Consumer","Web",1,1,3,1,0,1,0,1.31,10.8599,0,0,1,1,0,0,0.333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20118,"DEU",0,0,"Web",79,"USD","7/29/2019","5/6/2020",1,0,0,"US/Canada","Consumer","App",1,1,3,0,0,0,0,1,79,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20119,"ITA",0,0,"Web",0,"USD","12/25/2018","12/25/2019",0,0,0,"US/Canada","Consumer","Web",1,1,187,23,0,21,0,1,0,1,0,0,1,0,0,0.122994652406417,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20121,"FRA",0,0,"Web",35.97,"USD","2/4/2020","5/4/2020",0,0,1,"US/Canada","Consumer","Web",1,1,34,0,0,0,0,1,35.97,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20127,"ESP",0,0,"Web",38.54,"USD","1/31/2020","4/30/2020",0,0,0,"US/Canada","Consumer","Web",1,1,17,13,0,4,0,1,38.54,1,0,0,1,0,0,0.764705882352941,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20128,"ESC",0,0,"Web",35.97,"USD","2/10/2019","5/3/2020",0,0,1,"Europe","Consumer","Web",0,1,70,6,5,3,2,1,35.97,0,0,1,1,0,1,0.0857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133,"KOR",0,0,"Web",0,"USD","3/20/2019","6/20/2019",0,0,0,"Other","Other","Unknown",0,0,36,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20134,"ARA",0,0,"Web",35.97,"USD","10/7/2019","1/7/2020",0,0,0,"Other","Other","Unknown",0,0,23,2,0,2,0,1,35.97,0,1,0,1,0,0,0.0869565217391304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20135,"GRK",0,0,"Web",20.87,"EUR","2/6/2019","8/6/2019",1,0,0,"Europe","Consumer","Web",1,1,40,2,0,2,0,1.12,23.3744,0,0,1,1,0,0,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20136,"JPN",0,0,"Web",0,"USD","4/2/2019","7/2/2019",0,0,0,"US/Canada","Consumer","Web",1,1,17,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20139,"ESP",0,0,"Web",35.97,"USD","8/10/2019","12/4/2019",0,0,0,"Other","Other","Unknown",0,0,6,0,0,0,0,1,35.97,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20142,"ESP",0,0,"Web",35.97,"USD","4/7/2019","7/7/2020",1,0,1,"Other","Consumer","App",0,1,3,2,0,1,0,1,35.97,0,1,0,1,0,1,0.666666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20144,"ESP",0,0,"Web",39.16,"USD","3/31/2020","6/30/2020",0,0,1,"Other","Other","Unknown",0,0,1,0,0,0,0,1,39.16,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20147,"ESP",0,0,"Web",0,"USD","10/23/2018","4/23/2019",1,0,0,"US/Canada","Consumer","App",1,1,170,2,0,2,0,1,0,1,0,0,1,0,0,0.0117647058823529,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151,"ESP",0,0,"Web",20.87,"EUR","3/2/2019","3/2/2020",0,0,0,"Other","Other","Unknown",0,0,2,1,0,1,0,1.12,23.3744,0,1,0,1,0,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20152,"CHI",0,0,"Web",35.97,"USD","7/30/2019","10/30/2019",0,0,0,"Other","Other","Unknown",0,0,39,0,0,0,0,1,35.97,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20153,"ALL",1,0,"Web",199,"USD","2/24/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,6,0,0,0,0,1,199,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20154,"ESP",1,0,"Web",213.43,"USD","5/27/2019","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,2,0,0,0,0,1,213.43,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155,"FRA",0,0,"Web",39.1,"USD","3/31/2020","6/30/2020",0,0,0,"US/Canada","Consumer","Web",1,1,23,23,16,4,2,1,39.1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
